"Map","stateName","HotelRating","Latitude","Longitude"
"43.6549, -93.33804","Minnesota",2,43.6549,-93.33804
"43.65493, -84.24756","Michigan",2,43.65493,-84.24756
"43.654943, -84.252574","Michigan",2,43.654943,-84.252574
"43.65496, -84.24326","Michigan",3,43.65496,-84.24326
"43.65501, -70.1975","North Carolina",3,43.65501,-70.1975
"43.655012, -72.88777","Vermont",2,43.655012,-72.88777
"43.65527275789352, -71.498572491109371","New Hampshire",4,43.65527275789352,-71.49857249110937
"43.655357, -93.335266","Minnesota",2,43.655357,-93.335266
"43.65535967051983, -71.49796027690172","New Hampshire",4,43.65535967051983,-71.49796027690172
"43.65546, -70.2551","North Carolina",4,43.65546,-70.2551
"43.65564, -93.33495","Minnesota",2,43.65564,-93.33495
"43.655678, -94.097046","Minnesota",2,43.655678,-94.097046
"43.6558, -70.28194","North Carolina",2,43.6558,-70.28194
"43.65582, -72.24536","New Hampshire",2,43.65582,-72.24536
"43.655823, -70.25475","North Carolina",3,43.655823,-70.25475
"43.65591, -72.78688","Vermont",3,43.65591,-72.78688
"43.65607, -93.33665","Minnesota",3,43.65607,-93.33665
"43.656208, -72.242836","New Hampshire",3,43.656208,-72.242836
"43.656328, -70.268006","North Carolina",3,43.656328,-70.268006
"43.656498, -70.28957","North Carolina",2,43.656498,-70.28957
"43.65657, -89.82239","Wisconsin",2,43.65657,-89.82239
"43.65665, -71.49977","New Hampshire",3,43.65665,-71.49977
"43.65676, -94.09576","Minnesota",2,43.65676,-94.09576
"43.656897, -72.788055","Vermont",2,43.656897,-72.788055
"43.65711, -84.236595","Michigan",3,43.65711,-84.236595
"43.65728501, -72.87170827","Vermont",2,43.65728501,-72.87170827
"43.65732, -93.31696","Minnesota",2,43.65732,-93.31696
"43.657353, -70.253136","North Carolina",3,43.657353,-70.253136
"43.65771, -70.25006","North Carolina",3,43.65771,-70.25006
"43.65783, -72.78834","Vermont",3,43.65783,-72.78834
"43.6579, -71.50499","New Hampshire",3,43.6579,-71.50499
"43.658, -89.82512","Wisconsin",2,43.658,-89.82512
"43.658162, -72.871349","Vermont",3,43.658162,-72.871349
"43.658457, -72.792105","Vermont",2,43.658457,-72.792105
"43.6585, -84.23264","Michigan",3,43.6585,-84.23264
"43.658684, -84.24857","Michigan",2,43.658684,-84.24857
"43.6588, -70.256424","North Carolina",4,43.6588,-70.256424
"43.659008, -70.25073","North Carolina",2,43.659008,-70.25073
"43.6591, -72.79381","Vermont",3,43.6591,-72.79381
"43.659187, -93.31223","Minnesota",2,43.659187,-93.31223
"43.65927, -94.48679","Minnesota",2,43.65927,-94.48679
"43.659394, -72.79161","Vermont",3,43.659394,-72.79161
"43.659396, -72.791611","Vermont",2.5,43.659396,-72.791611
"43.65966, -71.43284","New Hampshire",3,43.65966,-71.43284
"43.659819, -89.827568","Wisconsin",2,43.659819,-89.827568
"43.65989, -72.80091","Vermont",3,43.65989,-72.80091
"43.659924, -84.236587","Michigan",3,43.659924,-84.236587
"43.6602, -70.2479","North Carolina",3,43.6602,-70.2479
"43.660837, -116.240199","Idaho",3,43.660837,-116.240199
"43.661151, -72.789379","Vermont",3.5,43.661151,-72.789379
"43.66122, -83.94897","Michigan",2,43.66122,-83.94897
"43.66128, -70.24811","North Carolina",3,43.66128,-70.24811
"43.66154, -116.661674","Idaho",2,43.66154,-116.661674
"43.661922, -116.66311","Idaho",2,43.661922,-116.66311
"43.66217, -116.3353","Idaho",3,43.66217,-116.3353
"43.66228, -72.8408","Vermont",3,43.66228,-72.8408
"43.66257, -89.78295","Wisconsin",3,43.66257,-89.78295
"43.66305, -73.84259","New York",2,43.66305,-73.84259
"43.66345, -123.79182","Oregon",2,43.66345,-123.79182
"43.66348, -72.77307","Vermont",3,43.66348,-72.77307
"43.66349, -72.80299","Vermont",3,43.66349,-72.80299
"43.663738251, -115.99519348","Idaho",3,43.663738251,-115.99519348
"43.66383, -94.44683","Minnesota",1,43.66383,-94.44683
"43.66391, -72.83286","Vermont",2,43.66391,-72.83286
"43.664133, -72.798464","Vermont",2,43.664133,-72.798464
"43.66493988, -111.09150696","Idaho",3,43.66493988,-111.09150696
"43.66524, -70.27847","North Carolina",3,43.66524,-70.27847
"43.66536, -72.81135","Vermont",2,43.66536,-72.81135
"43.6655, -93.0229","Minnesota",2,43.6655,-93.0229
"43.66607, -92.99366","Minnesota",2,43.66607,-92.99366
"43.66701, -72.80927","Vermont",3,43.66701,-72.80927
"43.66828, -70.301663","North Carolina",2,43.66828,-70.301663
"43.6686, -109.94629","Wyoming",2,43.6686,-109.94629
"43.67149, -72.79811","Vermont",2,43.67149,-72.79811
"43.671946, -114.320405","Idaho",3,43.671946,-114.320405
"43.672274, -72.257435","New Hampshire",3,43.672274,-72.257435
"43.67246, -114.31702","Idaho",3,43.67246,-114.31702
"43.67291, -92.93948","Minnesota",2,43.67291,-92.93948
"43.67308, -72.29694","New Hampshire",2,43.67308,-72.29694
"43.67343, -116.68295","Idaho",2,43.67343,-116.68295
"43.67414, -116.68198","Idaho",2,43.67414,-116.68198
"43.6743, -87.75889","Wisconsin",2,43.6743,-87.75889
"43.67462, -114.36696","Idaho",3,43.67462,-114.36696
"43.67466, -121.49947","Oregon",2,43.67466,-121.49947
"43.674683, -72.25825","New Hampshire",3,43.674683,-72.25825
"43.674690247, -114.36244202","Idaho",4,43.674690247,-114.36244202
"43.67553, -114.36264","Idaho",3,43.67553,-114.36264
"43.6756, -70.32624","North Carolina",3,43.6756,-70.32624
"43.67561, -114.364525","Idaho",2,43.67561,-114.364525
"43.67591, -114.36534","Idaho",3,43.67591,-114.36534
"43.675934, -85.482475","Michigan",2,43.675934,-85.482475
"43.6763, -70.328866","North Carolina",3,43.6763,-70.328866
"43.67652, -94.44661","Minnesota",2,43.67652,-94.44661
"43.67661, -114.3312","Idaho",4,43.67661,-114.3312
"43.67661, -94.44643","Minnesota",3,43.67661,-94.44643
"43.6774, -72.26227","New Hampshire",3,43.6774,-72.26227
"43.67751, -94.449","Minnesota",3,43.67751,-94.449
"43.677807, -70.328514","North Carolina",2,43.677807,-70.328514
"43.677879, -114.329285","Idaho",4,43.677879,-114.329285
"43.67857, -114.36007","Idaho",3,43.67857,-114.36007
"43.67894, -92.99345","Minnesota",2,43.67894,-92.99345
"43.679188, -114.36178","Idaho",2,43.679188,-114.36178
"43.679341, -114.362482","Idaho",4,43.679341,-114.362482
"43.67943, -114.3324","Idaho",3,43.67943,-114.3324
"43.679599, -70.328625","North Carolina",3,43.679599,-70.328625
"43.680063, -111.907739","Idaho",2,43.680063,-111.907739
"43.68037, -94.44779","Minnesota",2,43.68037,-94.44779
"43.681126, -70.331116","Maine",2,43.681126,-70.331116
"43.68133, -92.98254","Minnesota",2,43.68133,-92.98254
"43.68186, -92.9797","Minnesota",3,43.68186,-92.9797
"43.68188, -70.32868","North Carolina",3,43.68188,-70.32868
"43.68189, -92.98479","Minnesota",2,43.68189,-92.98479
"43.68248, -114.36521","Idaho",3,43.68248,-114.36521
"43.682503, -114.361429","Idaho",2,43.682503,-114.361429
"43.68287, -114.36636","Idaho",3,43.68287,-114.36636
"43.68331, -72.78823","Vermont",3,43.68331,-72.78823
"43.683484, -114.331528","Idaho",3,43.683484,-114.331528
"43.683940887, -114.40180206","Idaho",4,43.683940887,-114.40180206
"43.683998108, -114.4030838","Idaho",3,43.683998108,-114.4030838
"43.68521, -114.4029","Idaho",3,43.68521,-114.4029
"43.685348, -70.195058","North Carolina",3,43.685348,-70.195058
"43.68552, -114.36741","Idaho",3,43.68552,-114.36741
"43.68644, -93.35735","Minnesota",3,43.68644,-93.35735
"43.68654, -93.35639","Minnesota",2,43.68654,-93.35639
"43.68692, -85.49997","Michigan",3,43.68692,-85.49997
"43.68757, -123.96607","Oregon",2,43.68757,-123.96607
"43.687933, -116.352576","Idaho",3,43.687933,-116.352576
"43.688213, -98.01412","South Dakota",2,43.688213,-98.01412
"43.689094, -98.011803","South Dakota",2,43.689094,-98.011803
"43.68934, -116.344925","Colorado",3,43.68934,-116.344925
"43.6899, -85.49625","Michigan",2,43.6899,-85.49625
"43.68992, -98.00993","South Dakota",2,43.68992,-98.00993
"43.689922, -98.00727","South Dakota",2,43.689922,-98.00727
"43.690273, -85.51545","Michigan",2,43.690273,-85.51545
"43.690513, -85.515465","Michigan",3,43.690513,-85.515465
"43.69064, -114.34853","Idaho",3,43.69064,-114.34853
"43.6916, -72.2297","New Hampshire",3,43.6916,-72.2297
"43.692535, -114.353962","Idaho",3,43.692535,-114.353962
"43.692569733, -114.35990143","Idaho",3,43.692569733,-114.35990143
"43.69293, -114.34728","Idaho",3,43.69293,-114.34728
"43.69424057, -114.34687042","Idaho",3,43.69424057,-114.34687042
"43.69437, -98.01581","South Dakota",2,43.69437,-98.01581
"43.69505, -124.12269","Oregon",3,43.69505,-124.12269
"43.695284, -114.354758","Idaho",3,43.695284,-114.354758
"43.69558, -114.35143","Idaho",3,43.69558,-114.35143
"43.6957, -98.01486","South Dakota",2,43.6957,-98.01486
"43.69589, -114.34917","Idaho",3,43.69589,-114.34917
"43.69606, -124.11803","Oregon",3,43.69606,-124.11803
"43.69648, -98.01559","South Dakota",2,43.69648,-98.01559
"43.696598, -98.01673","South Dakota",2,43.696598,-98.01673
"43.696615, -124.11759","Oregon",2,43.696615,-124.11759
"43.69696, -98.04683","South Dakota",2,43.69696,-98.04683
"43.69746, -71.63357","New Hampshire",5,43.69746,-71.63357
"43.697582, -98.04683","South Dakota",2,43.697582,-98.04683
"43.697921, -98.017732","South Dakota",2,43.697921,-98.017732
"43.69825, -124.11283","Oregon",3,43.69825,-124.11283
"43.69915, -124.110504","Oregon",2,43.69915,-124.110504
"43.699692, -71.634178","New Hampshire",2,43.699692,-71.634178
"43.7, -73.9865","New York",3,43.7,-73.9865
"43.700074, -72.288913","New Hampshire",2,43.700074,-72.288913
"43.700283, -71.64522","New Hampshire",2,43.700283,-71.64522
"43.700487, -98.018414","South Dakota",2,43.700487,-98.018414
"43.70176, -98.04534","South Dakota",3,43.70176,-98.04534
"43.70179, -74.992598","New York",2,43.70179,-74.992598
"43.70189, -74.994291","New York",2,43.70189,-74.994291
"43.70215, -72.82341","Vermont",3,43.70215,-72.82341
"43.702361, -72.28927","New Hampshire",4,43.702361,-72.28927
"43.70503, -73.70923","New York",3,43.70503,-73.70923
"43.707077, -98.485756","South Dakota",2,43.707077,-98.485756
"43.70737, -71.46231","New Hampshire",2,43.70737,-71.46231
"43.70791, -121.47514","Oregon",2,43.70791,-121.47514
"43.70865, -74.97011","New York",3,43.70865,-74.97011
"43.70866, -72.83763","Vermont",3,43.70866,-72.83763
"43.710869, -87.75995","Wisconsin",2,43.710869,-87.75995
"43.71132, -74.97051","New York",2,43.71132,-74.97051
"43.71186, -86.33975","Michigan",3,43.71186,-86.33975
"43.712847, -91.973622","Minnesota",3,43.712847,-91.973622
"43.71359, -86.35895","Michigan",2,43.71359,-86.35895
"43.71492, -87.75831","Wisconsin",2,43.71492,-87.75831
"43.71507, -72.30897","Vermont",3,43.71507,-72.30897
"43.71571, -103.484107","South Dakota",3,43.71571,-103.484107
"43.71592, -98.714","Minnesota",1,43.71592,-98.714
"43.71626, -87.7589","Wisconsin",2,43.71626,-87.7589
"43.7202144360946, -71.4326870441437","New Hampshire",1,43.7202144360946,-71.4326870441437
"43.721793, -91.973761","Minnesota",3,43.721793,-91.973761
"43.72186, -71.5551","New Hampshire",3,43.72186,-71.5551
"43.722412109375, -71.55476379394531","New Hampshire",2,43.722412109375,-71.55476379394531
"43.72304, -91.97673","Minnesota",3,43.72304,-91.97673
"43.723429, -111.111134","Idaho",3,43.723429,-111.111134
"43.72372, -111.09303","Idaho",3,43.72372,-111.09303
"43.724758, -71.609895","New Hampshire",1,43.724758,-71.609895
"43.724807074734, -72.589220206746","Vermont",5,43.724807074734,-72.589220206746
"43.725318, -111.085516","Idaho",3,43.725318,-111.085516
"43.72579, -72.61966","Vermont",4,43.72579,-72.61966
"43.72606, -71.60514","New Hampshire",3,43.72606,-71.60514
"43.72651, -101.97992","South Dakota",2,43.72651,-101.97992
"43.72855, -101.97863","South Dakota",2,43.72855,-101.97863
"43.728965, -87.809244","Wisconsin",3,43.728965,-87.809244
"43.7292, -111.868","Idaho",3,43.7292,-111.868
"43.72968, -71.58005","New Hampshire",4,43.72968,-71.58005
"43.729702, -72.937816","Vermont",3,43.729702,-72.937816
"43.72975, -111.11132","Idaho",2,43.72975,-111.11132
"43.73025, -103.67516","South Dakota",2,43.73025,-103.67516
"43.730463, -71.579473","New Hampshire",4,43.730463,-71.579473
"43.731076, -73.377527","New York",3,43.731076,-73.377527
"43.7314, -72.2627","New Hampshire",3,43.7314,-72.2627
"43.73749, -88.16303","Wisconsin",2,43.73749,-88.16303
"43.737884, -71.664221","New Hampshire",3,43.737884,-71.664221
"43.7399, -87.7811","Wisconsin",5,43.7399,-87.7811
"43.74072, -87.81988","Wisconsin",2,43.74072,-87.81988
"43.742893, -111.11094","Idaho",2,43.742893,-111.11094
"43.74378, -87.78525","Wisconsin",3,43.74378,-87.78525
"43.74593, -87.71275","Wisconsin",2,43.74593,-87.71275
"43.74637, -87.7073","Wisconsin",3,43.74637,-87.7073
"43.747031, -87.977382","Wisconsin",3,43.747031,-87.977382
"43.747219, -122.491272","Tennessee",2,43.747219,-122.491272
"43.74724, -87.96051","Wisconsin",2,43.74724,-87.96051
"43.74789, -101.9452","South Dakota",3,43.74789,-101.9452
"43.74793, -87.97252","Wisconsin",2,43.74793,-87.97252
"43.748026, -111.048504","Idaho",4,43.748026,-111.048504
"43.75006, -88.46511","Wisconsin",2,43.75006,-88.46511
"43.75073, -87.71177","Wisconsin",2,43.75073,-87.71177
"43.751, -73.48694","New York",3,43.751,-73.48694
"43.752181, -70.102705","Maine",4,43.752181,-70.102705
"43.75363, -74.79581","New York",2,43.75363,-74.79581
"43.75414, -87.71251","Wisconsin",2,43.75414,-87.71251
"43.754875, -87.94425","Wisconsin",2,43.754875,-87.94425
"43.7551, -87.71362","Wisconsin",2,43.7551,-87.71362
"43.755411, -88.477021","Wisconsin",3,43.755411,-88.477021
"43.75597, -88.47442","Wisconsin",2,43.75597,-88.47442
"43.75617, -71.69112","New Hampshire",3,43.75617,-71.69112
"43.756347, -88.475125","Wisconsin",2,43.756347,-88.475125
"43.75679, -87.74507","Wisconsin",2,43.75679,-87.74507
"43.757381, -121.541026","Oregon",3,43.757381,-121.541026
"43.75855, -87.75235","Wisconsin",2,43.75855,-87.75235
"43.75898, -74.859","New York",3,43.75898,-74.859
"43.7604, -88.47371","Wisconsin",2,43.7604,-88.47371
"43.762886, -103.61731","South Dakota",2,43.762886,-103.61731
"43.763182, -103.611853","South Dakota",2,43.763182,-103.611853
"43.76351, -71.707867","New Hampshire",2,43.76351,-71.707867
"43.763529, -103.610374","South Dakota",2,43.763529,-103.610374
"43.763636, -103.615098","South Dakota",2,43.763636,-103.615098
"43.7645, -103.60928","South Dakota",2,43.7645,-103.60928
"43.76457, -103.60567","South Dakota",2,43.76457,-103.60567
"43.76494, -103.60358","South Dakota",2,43.76494,-103.60358
"43.764989, -103.381189","South Dakota",2,43.764989,-103.381189
"43.76503, -103.60462","South Dakota",1,43.76503,-103.60462
"43.76557, -103.60307","South Dakota",2,43.76557,-103.60307
"43.765713, -103.602066","South Dakota",2,43.765713,-103.602066
"43.7664, -69.8646","North Carolina",3,43.7664,-69.8646
"43.767, -103.598","South Dakota",3,43.767,-103.598
"43.76749, -103.60053","South Dakota",2,43.76749,-103.60053
"43.768705, -103.593386","South Dakota",2,43.768705,-103.593386
"43.76911, -71.68444","New Hampshire",4,43.76911,-71.68444
"43.77003, -103.56896","South Dakota",1,43.77003,-103.56896
"43.772071918074, -103.62837642431","South Dakota",3,43.772071918074,-103.62837642431
"43.772125, -71.721816","New Hampshire",2,43.772125,-71.721816
"43.77359, -87.72329","Wisconsin",3,43.77359,-87.72329
"43.773708, -71.684147","New Hampshire",2,43.773708,-71.684147
"43.77374, -103.62748","South Dakota",3,43.77374,-103.62748
"43.773956, -99.31338","South Dakota",2,43.773956,-99.31338
"43.77434, -71.68295","New Hampshire",2,43.77434,-71.68295
"43.77486, -103.60915","South Dakota",3,43.77486,-103.60915
"43.77677, -103.61306","South Dakota",2,43.77677,-103.61306
"43.777222, -88.441032","Wisconsin",3,43.777222,-88.441032
"43.77848, -88.48195","Wisconsin",2,43.77848,-88.48195
"43.77865, -91.22297","Wisconsin",2,43.77865,-91.22297
"43.779095, -88.44627","Wisconsin",4,43.779095,-88.44627
"43.78104, -88.48181","Wisconsin",2,43.78104,-88.48181
"43.782754, -110.724754","Wyoming",3,43.782754,-110.724754
"43.78433, -88.471703","Wisconsin",2,43.78433,-88.471703
"43.78754, -88.48215","Wisconsin",2,43.78754,-88.48215
"43.792423, -87.76083","Wisconsin",2,43.792423,-87.76083
"43.794604, -121.5866","Oregon",3,43.794604,-121.5866
"43.79607, -90.052475","Wisconsin",3,43.79607,-90.052475
"43.79661, -90.05395","Wisconsin",2,43.79661,-90.05395
"43.79675, -91.24746","Wisconsin",2,43.79675,-91.24746
"43.797382, -90.05453","Wisconsin",2,43.797382,-90.05453
"43.797621, -111.818024","Idaho",2,43.797621,-111.818024
"43.79842, -73.08708","Vermont",3,43.79842,-73.08708
"43.798621, -73.08263","Vermont",3,43.798621,-73.08263
"43.79937, -121.50015","Oregon",3,43.79937,-121.50015
"43.802146, -123.045459","Oregon",2,43.802146,-123.045459
"43.802254, -111.81004","Idaho",3,43.802254,-111.81004
"43.80231, -99.39345","South Dakota",2,43.80231,-99.39345
"43.8025, -121.50286","Oregon",4,43.8025,-121.50286
"43.802557, -99.390606","South Dakota",2,43.802557,-99.390606
"43.80278, -123.0405","Oregon",3,43.80278,-123.0405
"43.802784, -99.38084","South Dakota",2,43.802784,-99.38084
"43.803, -99.39567","South Dakota",2,43.803,-99.39567
"43.803734, -111.81163","Idaho",2,43.803734,-111.81163
"43.804, -123.0573","Oregon",1,43.804,-123.0573
"43.80433, -123.04532","Oregon",2,43.80433,-123.04532
"43.80719, -116.75701","Idaho",3,43.80719,-116.75701
"43.80824, -99.32868","South Dakota",2,43.80824,-99.32868
"43.80894, -89.98517","Wisconsin",2,43.80894,-89.98517
"43.80898, -99.33158","South Dakota",2,43.80898,-99.33158
"43.809078, -91.235043","Wisconsin",3,43.809078,-91.235043
"43.809174, -91.25344","Wisconsin",2,43.809174,-91.25344
"43.80956, -111.80507","Idaho",2,43.80956,-111.80507
"43.8098, -91.25726","Wisconsin",3,43.8098,-91.25726
"43.810207, -99.33359","South Dakota",2,43.810207,-99.33359
"43.81097, -121.49377","Oregon",4,43.81097,-121.49377
"43.811028, -91.25402","Wisconsin",3,43.811028,-91.25402
"43.81107, -73.07649","Vermont",3,43.81107,-73.07649
"43.81114, -121.49618","Oregon",3,43.81114,-121.49618
"43.81182, -69.72156","North Carolina",3,43.81182,-69.72156
"43.81192, -91.25425","Wisconsin",3,43.81192,-91.25425
"43.812708, -71.66734","New Hampshire",2,43.812708,-71.66734
"43.81304, -91.25617","Wisconsin",3,43.81304,-91.25617
"43.813763, -70.150734","North Carolina",3,43.813763,-70.150734
"43.814, -69.59734","North Carolina",3,43.814,-69.59734
"43.814607, -91.254213","Wisconsin",4,43.814607,-91.254213
"43.817179, -70.145651","North Carolina",2,43.817179,-70.145651
"43.817295, -91.24915","Wisconsin",2,43.817295,-91.24915
"43.81744, -91.253","Wisconsin",2,43.81744,-91.253
"43.818237, -111.79657","Idaho",3,43.818237,-111.79657
"43.81826, -83.00097","Michigan",2,43.81826,-83.00097
"43.818979, -110.19979","Wyoming",2,43.818979,-110.19979
"43.81968, -121.45318","Oregon",1,43.81968,-121.45318
"43.81979, -71.20158","New Hampshire",2,43.81979,-71.20158
"43.82011, -111.7892","Idaho",3,43.82011,-111.7892
"43.820534, -86.39941","Michigan",2,43.820534,-86.39941
"43.82056, -121.49256","Oregon",3,43.82056,-121.49256
"43.82068, -121.48623","Oregon",3,43.82068,-121.48623
"43.82247, -121.487","Oregon",4,43.82247,-121.487
"43.823742, -91.24913","Wisconsin",2,43.823742,-91.24913
"43.82511, -110.35868","Wyoming",3,43.82511,-110.35868
"43.82535, -96.72186","South Dakota",2,43.82535,-96.72186
"43.826022, -111.790565","Idaho",2,43.826022,-111.790565
"43.826034, -111.809042","Idaho",2,43.826034,-111.809042
"43.826743, -121.461987","Oregon",3,43.826743,-121.461987
"43.8271547666901, -73.7733167409897","New York",2,43.8271547666901,-73.7733167409897
"43.82806, -91.24776","Wisconsin",3,43.82806,-91.24776
"43.829024, -99.344645","South Dakota",3,43.829024,-99.344645
"43.82925, -99.34316","South Dakota",2,43.82925,-99.34316
"43.83009, -69.62283","North Carolina",3,43.83009,-69.62283
"43.83011, -88.01431","Wisconsin",3,43.83011,-88.01431
"43.83051, -88.01764","Wisconsin",3,43.83051,-88.01764
"43.830627, -88.019325","Wisconsin",2,43.830627,-88.019325
"43.830852, -121.472423","Oregon",3,43.830852,-121.472423
"43.831115723, -69.590934753","North Carolina",2,43.831115723,-69.590934753
"43.83512, -121.47384","Oregon",4,43.83512,-121.47384
"43.8353, -121.468219","Oregon",4,43.8353,-121.468219
"43.835766, -70.12698","North Carolina",2,43.835766,-70.12698
"43.83628, -101.6049","South Dakota",1,43.83628,-101.6049
"43.83667, -88.94997","Wisconsin",3,43.83667,-88.94997
"43.837997, -70.123899","North Carolina",2,43.837997,-70.123899
"43.838493, -70.123184","North Carolina",2,43.838493,-70.123184
"43.838573, -101.522964","South Dakota",2,43.838573,-101.522964
"43.839591, -101.507511","South Dakota",3,43.839591,-101.507511
"43.839615, -84.76999","Michigan",2,43.839615,-84.76999
"43.839775, -70.120766","North Carolina",2,43.839775,-70.120766
"43.84201, -88.83576","Wisconsin",2,43.84201,-88.83576
"43.84204, -69.62101","North Carolina",3,43.84204,-69.62101
"43.84246, -69.74377","North Carolina",3,43.84246,-69.74377
"43.84295, -101.5235","South Dakota",2,43.84295,-101.5235
"43.84412, -88.96281","Wisconsin",3,43.84412,-88.96281
"43.84453, -69.62582","North Carolina",3,43.84453,-69.62582
"43.84483, -103.566595","South Dakota",2,43.84483,-103.566595
"43.844856, -70.116425","North Carolina",2,43.844856,-70.116425
"43.84507, -84.76824","Michigan",2,43.84507,-84.76824
"43.84521, -69.65296","North Carolina",3,43.84521,-69.65296
"43.846688, -69.611526","North Carolina",3,43.846688,-69.611526
"43.84673, -92.1866","Minnesota",2,43.84673,-92.1866
"43.84688, -91.24844","Wisconsin",2,43.84688,-91.24844
"43.84778, -69.62384","North Carolina",2,43.84778,-69.62384
"43.84817, -69.62352","North Carolina",3,43.84817,-69.62352
"43.84843, -73.43396","New York",3,43.84843,-73.43396
"43.84895, -110.41949","Wyoming",3,43.84895,-110.41949
"43.84954, -69.62945","North Carolina",3,43.84954,-69.62945
"43.849564, -91.247734","Wisconsin",2,43.849564,-91.247734
"43.84981, -69.62958","North Carolina",3,43.84981,-69.62958
"43.84992, -69.62379","North Carolina",4,43.84992,-69.62379
"43.85007, -121.47652","Oregon",4,43.85007,-121.47652
"43.850129, -69.624745","North Carolina",2,43.850129,-69.624745
"43.85015, -91.24955","Wisconsin",2,43.85015,-91.24955
"43.85046, -91.24814","Wisconsin",2,43.85046,-91.24814
"43.85052, -69.62763","North Carolina",2,43.85052,-69.62763
"43.85074, -69.6231","North Carolina",3,43.85074,-69.6231
"43.850951, -90.839451","Wisconsin",3,43.850951,-90.839451
"43.85102, -104.23393","Maine",2,43.85102,-104.23393
"43.85191, -104.18227","Maine",2,43.85191,-104.18227
"43.852306, -82.99946","Michigan",2,43.852306,-82.99946
"43.85316, -69.64365","North Carolina",2,43.85316,-69.64365
"43.853333, -91.245605","Wisconsin",2,43.853333,-91.245605
"43.853575, -88.864017","Wisconsin",2,43.853575,-88.864017
"43.8536, -69.62644","North Carolina",3,43.8536,-69.62644
"43.85368, -69.62637","North Carolina",3,43.85368,-69.62637
"43.853744, -91.246359","Wisconsin",2,43.853744,-91.246359
"43.85386, -69.62623","North Carolina",4,43.85386,-69.62623
"43.854486, -121.435142","Oregon",4,43.854486,-121.435142
"43.85513, -69.62661","North Carolina",3,43.85513,-69.62661
"43.8552, -110.271","Wyoming",2,43.8552,-110.271
"43.855574, -69.625512","North Carolina",3,43.855574,-69.625512
"43.85567, -70.10671","North Carolina",5,43.85567,-70.10671
"43.85584, -73.75612","New York",2,43.85584,-73.75612
"43.85612, -95.11627","Minnesota",2,43.85612,-95.11627
"43.85619, -104.19647","Maine",2,43.85619,-104.19647
"43.856303, -88.9483","Wisconsin",2,43.856303,-88.9483
"43.856552, -88.866853","Wisconsin",2,43.856552,-88.866853
"43.856884, -70.4527","Maine",3,43.856884,-70.4527
"43.85696, -70.09981","North Carolina",3,43.85696,-70.09981
"43.85714, -85.85144","Florida",3,43.85714,-85.85144
"43.85736, -69.62515","North Carolina",2,43.85736,-69.62515
"43.857616, -73.42771","New York",2,43.857616,-73.42771
"43.857777, -73.43801","New York",2,43.857777,-73.43801
"43.858001709, -121.45870209","Oregon",4,43.858001709,-121.45870209
"43.85948, -91.26105","Wisconsin",2,43.85948,-91.26105
"43.859806, -91.23993","Wisconsin",2,43.859806,-91.23993
"43.86056, -70.10066","North Carolina",3,43.86056,-70.10066
"43.86168, -70.10033","North Carolina",3,43.86168,-70.10033
"43.862016, -69.627255","North Carolina",2,43.862016,-69.627255
"43.86384, -121.43394","Oregon",3,43.86384,-121.43394
"43.8639, -121.44389","Oregon",3,43.8639,-121.44389
"43.86392, -121.43377","Oregon",3,43.86392,-121.43377
"43.863967, -121.434009","Oregon",4,43.863967,-121.434009
"43.86397, -121.43401","Oregon",3,43.86397,-121.43401
"43.86432, -121.44467","Oregon",3,43.86432,-121.44467
"43.864678, -121.477257","Oregon",3,43.864678,-121.477257
"43.86475, -121.44623","Oregon",4,43.86475,-121.44623
"43.86525, -121.44363","Oregon",4,43.86525,-121.44363
"43.865284, -121.449035","Oregon",4,43.865284,-121.449035
"43.865386, -71.63681","New Hampshire",2,43.865386,-71.63681
"43.866606, -121.450382","Oregon",4,43.866606,-121.450382
"43.86739, -121.445","Oregon",3,43.86739,-121.445
"43.86768, -121.45179","Oregon",4,43.86768,-121.45179
"43.86773, -121.44589","Oregon",3,43.86773,-121.44589
"43.86809, -121.44622","Oregon",4,43.86809,-121.44622
"43.86809, -69.66657","North Carolina",3,43.86809,-69.66657
"43.868188, -121.438797","Oregon",4,43.868188,-121.438797
"43.86822, -121.44553","Oregon",4,43.86822,-121.44553
"43.86823, -121.45334","Oregon",3,43.86823,-121.45334
"43.868898, -92.48962","Minnesota",2,43.868898,-92.48962
"43.86948, -121.44312","Oregon",3,43.86948,-121.44312
"43.869537, -121.442809","Oregon",3,43.869537,-121.442809
"43.86968, -121.43776","Oregon",4,43.86968,-121.43776
"43.86968, -121.43799","Oregon",4,43.86968,-121.43799
"43.869884, -121.431503","Oregon",3,43.869884,-121.431503
"43.870035, -121.445081","Oregon",3,43.870035,-121.445081
"43.87013, -121.43715","Oregon",4,43.87013,-121.43715
"43.87035, -121.43112","Oregon",4,43.87035,-121.43112
"43.870361, -121.431814","Oregon",3,43.870361,-121.431814
"43.87051, -121.43128","Oregon",4,43.87051,-121.43128
"43.870813, -121.442128","Oregon",3,43.870813,-121.442128
"43.87115, -121.43118","Oregon",4,43.87115,-121.43118
"43.87127, -121.43125","Oregon",4,43.87127,-121.43125
"43.871506, -91.2133","Wisconsin",2,43.871506,-91.2133
"43.87152, -91.19416","Wisconsin",2,43.87152,-91.19416
"43.87164, -69.63101","North Carolina",3,43.87164,-69.63101
"43.8718, -121.43257","Oregon",4,43.8718,-121.43257
